sd_path,sd_name,source_path,source_name,token,source_size,source_sha256,sidecar_on1,evidence
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0558.JPG,IMG_0558.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0558.jpg,250701-01 Jul - IMG_0558.jpg,IMG_0558,5456558,482b4327583107a9715db5fcb01ff92959666460b62a8c586144b8ca28777f86,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0559.JPG,IMG_0559.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0559.jpg,250701-01 Jul - IMG_0559.jpg,IMG_0559,5592367,e263e20f6d6cf3a09aa6ff6dc6202766c0d3a43801721426325d47c6d1020568,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0560.JPG,IMG_0560.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0560.jpg,250701-01 Jul - IMG_0560.jpg,IMG_0560,5685799,34bd700ea7f3b349d5f92dad2246a2e63eb38a5938eb0dd466761fb18daf7e10,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0561.JPG,IMG_0561.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0561.jpg,250701-01 Jul - IMG_0561.jpg,IMG_0561,6304049,548c81767c6d0a10bb8610e026707e5bfeb57bdec3d3561119892106f6dad620,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0562.JPG,IMG_0562.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0562.jpg,250701-01 Jul - IMG_0562.jpg,IMG_0562,5894017,43c04e400b3d7e729456d36503bb3b5963f3a02d4ca6d7b92044552c66bd416f,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0563.JPG,IMG_0563.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0563.jpg,250701-01 Jul - IMG_0563.jpg,IMG_0563,6070942,213bcde0ce579dc437c04a5e89407e42480ad4f4a764453ce87b95eb8cff5fb1,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0564.JPG,IMG_0564.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0564.jpg,250701-01 Jul - IMG_0564.jpg,IMG_0564,6020699,e0f0cf88e76d2ea8804afb45f36b15fc6ce5e6ff72452d9ca57008ea60f4d9a5,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0565.JPG,IMG_0565.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0565.jpg,250701-01 Jul - IMG_0565.jpg,IMG_0565,5985806,7b7a9e247f417f11e664b3f719fb2a2e2cba4705edf386f67464ad553899240b,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0566.JPG,IMG_0566.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0566.jpg,250701-01 Jul - IMG_0566.jpg,IMG_0566,6778719,dfcc84585d7854dbec64b56602355cdf59374e46f8c6c43fbffd5dc748ef34df,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0567.JPG,IMG_0567.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0567.jpg,250701-01 Jul - IMG_0567.jpg,IMG_0567,6537800,6d62a8fdf48c478a63e7dedcd91409e694a49c232b762178a0a9c8a6ed6371e1,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0568.JPG,IMG_0568.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0568.jpg,250701-01 Jul - IMG_0568.jpg,IMG_0568,6259143,e62109bd8da6edf30e341ce7271aae605125ff2b3bd1c9d8c09f80758a6d38a1,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0569.JPG,IMG_0569.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0569.jpg,250701-01 Jul - IMG_0569.jpg,IMG_0569,6345225,50e1b1615a9fcea168641cfaf31bc114267341f3f335d4f63559af93d6a22784,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0570.JPG,IMG_0570.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0570.jpg,250701-01 Jul - IMG_0570.jpg,IMG_0570,6290441,9ee5e4ace08f21eb06be77062c091b87aa0b5b0a6863d355911d4b3d3e57d127,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0571.JPG,IMG_0571.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0571.jpg,250701-01 Jul - IMG_0571.jpg,IMG_0571,4979836,3d117a83716b3a1432270a3e4143e9b8553c6c5776fbda1b26a5513b3d6482e2,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0572.JPG,IMG_0572.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0572.jpg,250701-01 Jul - IMG_0572.jpg,IMG_0572,5016759,2912af5eb3083d5d9ec02c1a4bd4b7ac3e19ea048f551c689f14c86974ca0277,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0573.JPG,IMG_0573.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0573.jpg,250701-01 Jul - IMG_0573.jpg,IMG_0573,5005453,ae29f3109739d6f2eb1b256c7debd0ceba603171477994de9c21b9ae48a71178,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0574.JPG,IMG_0574.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0574.jpg,250701-01 Jul - IMG_0574.jpg,IMG_0574,5040321,e62fe94fc271cef9d33a0d9a8a16a270447eedd90fba3f5a5975c2dc741c215a,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0575.JPG,IMG_0575.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0575.jpg,250701-01 Jul - IMG_0575.jpg,IMG_0575,5034219,9f180ca2ddaffbe4f645eba351f372f87ff338c92723b2830814348f31649bf3,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0576.JPG,IMG_0576.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0576.jpg,250701-01 Jul - IMG_0576.jpg,IMG_0576,5092682,8d803944319d810a6ff50a4d0b1fac4784a58ef6f9422ae266d3dee2a8d99317,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0577.JPG,IMG_0577.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0577.jpg,250701-01 Jul - IMG_0577.jpg,IMG_0577,5091616,f5004f31bbaac4b90a96c13a99b3f73a10edd4e9ff4cc8a29e40901e7a7d7b6a,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0578.JPG,IMG_0578.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0578.jpg,250701-01 Jul - IMG_0578.jpg,IMG_0578,5080004,46f8926d55bd19c5b432d5f1048834c9c9c9c02ca0c66e525e4c7b6d8f8e2e5d,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0579.JPG,IMG_0579.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0579.jpg,250701-01 Jul - IMG_0579.jpg,IMG_0579,5056939,c81a559269efc88b8bc377c19f6c9e602802e02e831434a3acead9a4579f97ac,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0580.JPG,IMG_0580.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0580.jpg,250701-01 Jul - IMG_0580.jpg,IMG_0580,5030414,6164065f67bdbcf3c38c22d06f468c6055e84c6538291fbf4c07254b3bb7b9ff,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0581.JPG,IMG_0581.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0581.jpg,250701-01 Jul - IMG_0581.jpg,IMG_0581,5370471,ee64b8e984686b0d6f5cdf1203e3a8cf0a364cc8eafad8d580cfff593839b6d6,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0582.JPG,IMG_0582.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0582.jpg,250701-01 Jul - IMG_0582.jpg,IMG_0582,5461264,550d4c9158dd99d0b4ce4a56b1aa52795af7d4a81576e3d1fd6a803833da1922,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0583.JPG,IMG_0583.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0583.jpg,250701-01 Jul - IMG_0583.jpg,IMG_0583,5298750,d9ce6e42dc0eecef1df7de13c7ad531ab14cde4a29e68b042a678955c34bba9b,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0584.JPG,IMG_0584.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0584.jpg,250701-01 Jul - IMG_0584.jpg,IMG_0584,6431369,49eba28b8473d1af5c08d255c6f7e27d44f6f8e520f70130fe086b96e70926a3,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0585.JPG,IMG_0585.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0585.jpg,250701-01 Jul - IMG_0585.jpg,IMG_0585,6591812,a2e3592613e6951793cf05453a1651f1b0be06a9b5a0dca3ab26d7246adc1a5e,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0586.JPG,IMG_0586.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0586.jpg,250701-01 Jul - IMG_0586.jpg,IMG_0586,5688997,0128ef722e0edd034c52155b914d947af1d8408e02fab305830787870ae3a9af,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0587.JPG,IMG_0587.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0587.jpg,250701-01 Jul - IMG_0587.jpg,IMG_0587,5616137,2bd99992e38fac79f3ce9124e597784f8fab1228eae898faee188573829ba058,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0588.JPG,IMG_0588.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0588.jpg,250701-01 Jul - IMG_0588.jpg,IMG_0588,6303160,9aff3f19d020c38c9c8d56da579e0d049119172aa3920d70d44d7a8677a1affc,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0589.JPG,IMG_0589.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/01/250701-01 Jul - IMG_0589.jpg,250701-01 Jul - IMG_0589.jpg,IMG_0589,6492455,e9e0ad62a675509c9fdb5005b4c05d87d2bdfd34d2fa3cc87a2f8bb20beeda85,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0590.JPG,IMG_0590.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0590.jpg,250702-02 Jul - IMG_0590.jpg,IMG_0590,9157527,5b106ead93bd748a9b05ebdee1aaba7fc2eb7dacfcb535b7126a070bccfc0005,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0591.JPG,IMG_0591.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0591.jpg,250702-02 Jul - IMG_0591.jpg,IMG_0591,8575481,25be8a2d35a66806c0a3bc2e8365bf5a31e4731c077b1a7abecfc7426f6c2f0c,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0592.JPG,IMG_0592.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0592.jpg,250702-02 Jul - IMG_0592.jpg,IMG_0592,8594130,69c133cf249a61b9b8fa181098840fa44f60c8f9798ddc5fa9d4820ff6cf4034,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0593.JPG,IMG_0593.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0593.jpg,250702-02 Jul - IMG_0593.jpg,IMG_0593,8012203,923a9d78654c5ee3ca443a6b22f7cde676986f3277d88e9ab29c55f741a9ef24,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0594.JPG,IMG_0594.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0594.jpg,250702-02 Jul - IMG_0594.jpg,IMG_0594,7642702,939a5f606d1bfa89e1485a6d7e453ebeb7816684fe7d611f08c511f1811a8f25,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0595.JPG,IMG_0595.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0595.jpg,250702-02 Jul - IMG_0595.jpg,IMG_0595,7496177,15255c2f55130af396e435947b51f906c974b6fc08d7962cb936d2fa13ac7d6f,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0596.JPG,IMG_0596.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0596.jpg,250702-02 Jul - IMG_0596.jpg,IMG_0596,7301426,d8c3e51d2e8df7016f07bb18ae93f55d05076581b776a7f3ea97b7a5ed787a81,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0597.JPG,IMG_0597.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0597.jpg,250702-02 Jul - IMG_0597.jpg,IMG_0597,6692376,be6f44d42d16c9624d91e4bdf25e5efbf8ba9f9d2456cb2216f17b9c7db83ea4,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0598.JPG,IMG_0598.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0598.jpg,250702-02 Jul - IMG_0598.jpg,IMG_0598,7430415,62268f67aa025eaf3344b682629308f3f6c264f85fe86051e0256f97e8365909,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0599.JPG,IMG_0599.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0599.jpg,250702-02 Jul - IMG_0599.jpg,IMG_0599,7173422,7e838e31dafd251ce4d6a122b2f53f20cf472b8d3ce42167020ed9da6f77cd2b,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0600.JPG,IMG_0600.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0600.jpg,250702-02 Jul - IMG_0600.jpg,IMG_0600,7460531,88c2c37c3820a04538880260854a79cca9200d2599188916e432353d8ccc47cb,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0601.JPG,IMG_0601.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0601.jpg,250702-02 Jul - IMG_0601.jpg,IMG_0601,7517178,55a42ba178bd3fefb4dbb8b691a7e2fc3515fa511f1649fc298ed00d92219c68,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0602.JPG,IMG_0602.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0602.jpg,250702-02 Jul - IMG_0602.jpg,IMG_0602,7759510,7b387e693794874689625dff56f845e1e505be8d721d738de6b2e3930fa8d84e,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0603.JPG,IMG_0603.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0603.jpg,250702-02 Jul - IMG_0603.jpg,IMG_0603,7250304,4f44b6910ef502245fd6c310fc717f79bf981be5098996e23aa4871157aead44,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0604.JPG,IMG_0604.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0604.jpg,250702-02 Jul - IMG_0604.jpg,IMG_0604,7256698,24a475e444a263dd94f6f51b76b5275ebd966a7bb4e86c844da191a7d5c94cfc,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0605.JPG,IMG_0605.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0605.jpg,250702-02 Jul - IMG_0605.jpg,IMG_0605,7177411,e7f8a01bfddcf660a86f095854aa7b4aca3416a1ab23950645d8bf4c2117e39e,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0606.JPG,IMG_0606.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0606.jpg,250702-02 Jul - IMG_0606.jpg,IMG_0606,6915833,169ced169d4a8aec36be1fe1cb5a29e501829488bf08b2e74a5b79953ff34423,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0607.JPG,IMG_0607.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0607.jpg,250702-02 Jul - IMG_0607.jpg,IMG_0607,7029216,c1bbb57db1559d9f347d41a39035ffbb18c983e7cb30b53eca8964a6d9a5c5e2,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0608.JPG,IMG_0608.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0608.jpg,250702-02 Jul - IMG_0608.jpg,IMG_0608,7082067,c902e2a7d41abe28b2983600131dec0c88d0718e73dd65148a1c8ca5be46b4f2,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0609.JPG,IMG_0609.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0609.jpg,250702-02 Jul - IMG_0609.jpg,IMG_0609,6265925,bd0ee989e498ed4b9c62bd5e9b083b15e11f0b6e5f4fc9ad50466f7dfafacd63,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0610.JPG,IMG_0610.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0610.jpg,250702-02 Jul - IMG_0610.jpg,IMG_0610,6555987,364941d3fd977ed06f22788f5a79559165621d6b3e09df48033b3030c31dd199,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0611.JPG,IMG_0611.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0611.jpg,250702-02 Jul - IMG_0611.jpg,IMG_0611,6232081,8093ac1ddc8edd9c4c810d3121c5dcfbfc220c107245a464ec34cb0d64a035a7,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0612.JPG,IMG_0612.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0612.jpg,250702-02 Jul - IMG_0612.jpg,IMG_0612,7041247,349ba2f548b164a833a1fa7f71875408eae14da0e58ec1d211afed3f12ca4fd1,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0613.JPG,IMG_0613.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0613.jpg,250702-02 Jul - IMG_0613.jpg,IMG_0613,8369321,6ae35ca3ac308d7f56a15c0d4bb75ab0756b621db5139ec48352606d9b683bf1,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0614.JPG,IMG_0614.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0614.jpg,250702-02 Jul - IMG_0614.jpg,IMG_0614,7225555,db99dd0830c3e3f14105c0d0f8dbac0fc74aa51f021d8970d5e3035e76dae4f9,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0615.JPG,IMG_0615.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0615.jpg,250702-02 Jul - IMG_0615.jpg,IMG_0615,4933081,af35a7b697d1dfc68b3f6272b3c81dc3a6cd367fb971553830f537f55b66219d,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0616.JPG,IMG_0616.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0616.jpg,250702-02 Jul - IMG_0616.jpg,IMG_0616,4609404,f5a6680765bd727e885227eae7db912605b1bcfb1eb58a8868bf8f2b9241bc4c,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0617.JPG,IMG_0617.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0617.jpg,250702-02 Jul - IMG_0617.jpg,IMG_0617,6187241,f957bb3f84f4449134bb86c82b7547eb2deac1c0459199b715a5d252a86f8b4c,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0618.JPG,IMG_0618.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0618.jpg,250702-02 Jul - IMG_0618.jpg,IMG_0618,6150167,d8341abccecf758448be35c67d1a1ab1ea49cd0efb5abebb352c78adf15d089b,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0619.JPG,IMG_0619.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0619.jpg,250702-02 Jul - IMG_0619.jpg,IMG_0619,6025837,95c39b640306752d8fd78548a341be01022eb3542064c3340bfe9b82915e3d42,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0620.JPG,IMG_0620.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0620.jpg,250702-02 Jul - IMG_0620.jpg,IMG_0620,5998270,b500f8187f903b9b8e3a17c3efb278c3df8c62d108c3e0b30e0fb1e3551ac63a,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0621.JPG,IMG_0621.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0621.jpg,250702-02 Jul - IMG_0621.jpg,IMG_0621,5921291,88cd58a3422724c1a448ef8e0f6b2d159b7373ae6f3f67ab2012d0112b9ae0c4,yes,"Same IMG_#### token, same byte size, same SHA-256."
/Volumes/EOS_DIGITAL/DCIM/100CANON/IMG_0622.JPG,IMG_0622.JPG,/Users/dominiklukes/Library/CloudStorage/OneDrive-Personal/Pictures/2025/07/02/250702-02 Jul - IMG_0622.jpg,250702-02 Jul - IMG_0622.jpg,IMG_0622,5714002,9684cce9da942a2e3a7470ccce96e329bb378840c6d845c21038365d2e60cbd7,yes,"Same IMG_#### token, same byte size, same SHA-256."
